time_s,measured_value
0.01001,-0.3879
0.02003,-0.3857
0.03004,-0.3954
0.04005,-0.3884
0.05006,-0.396
0.06008,-0.4022
0.07009,-0.4093
0.0801,-0.4146
0.09011,-0.4025
0.10013,-0.4151
0.11014,-0.4081
0.12015,-0.4169
0.13016,-0.4165
0.14015,-0.4065
0.15015,-0.4041
0.16015,-0.3943
0.17014,-0.3865
0.18014,-0.391
0.19014,-0.4027
0.20013,-0.4072
0.21013,-0.405
0.22013,-0.3962
0.23012,-0.4066
0.24012,-0.4059
0.25011,-0.4024
0.26008,-0.3988
0.27004,-0.3961
0.28001,-0.3945
0.28997,-0.4001
0.29994,-0.4026
0.3099,-0.396
0.31986,-0.3977
0.32983,-0.4028
0.33979,-0.4117
0.34976,-0.413
0.35972,-0.4091
0.36968,-0.4161
0.37968,-0.4121
0.38971,-0.4049
0.39973,-0.4008
0.40976,-0.3994
0.41978,-0.3905
0.42981,-0.3982
0.43983,-0.3927
0.44986,-0.397
0.45988,-0.4012
0.46991,-0.4066
0.47993,-0.4011
0.48996,-0.4036
0.49998,-0.4013
0.50997,-0.4043
0.51995,-0.4088
0.52993,-0.4047
0.53991,-0.4076
0.5499,-0.3975
0.55988,-0.3971
0.56986,-0.4016
0.57985,-0.4022
0.58983,-0.3922
0.59981,-0.3996
0.60979,-0.3978
0.61978,-0.3944
0.62978,-0.3964
0.63979,-0.403
0.64981,-0.4098
0.65982,-0.4048
0.66984,-0.4081
0.67985,-0.3991
0.68987,-0.4038
0.69988,-0.3932
0.7099,-0.3969
0.71991,-0.401
0.72993,-0.3995
0.73994,-0.3978
0.74996,-0.4112
0.75996,-0.4018
0.76996,-0.4047
0.77996,-0.4048
0.78995,-0.4063
0.79995,-0.4045
0.80995,-0.3946
0.81994,-0.3938
0.82994,-0.3944
0.83994,-0.3923
0.84994,-0.3988
0.85993,-0.402
0.86993,-0.4053
0.87993,-0.4089
0.88989,-0.4029
0.89986,-0.4055
0.90982,-0.4014
0.91978,-0.4076
0.92975,-0.4013
0.93971,-0.403
0.94967,-0.3957
0.95964,-0.3984
0.9696,-0.4026
0.97956,-0.3983
0.98953,-0.3954
0.99949,-0.3973
1.00948,-0.3989
1.01947,-0.4002
1.02945,-0.4035
1.03944,-0.4021
1.04943,-0.4003
1.05941,-0.395
1.0694,-0.3982
1.07939,-0.3988
1.08937,-0.404
1.09936,-0.4015
1.10935,-0.4078
1.11933,-0.404
1.12937,-0.3989
1.13946,-0.4042
1.14955,-0.3973
1.15963,-0.4024
1.16972,-0.4053
1.17981,-0.4004
1.18989,-0.3996
1.19998,-0.4021
1.21007,-0.3994
1.22016,-0.3902
1.23024,-0.3931
1.24033,-0.3955
1.25042,-0.3948
1.26041,-0.392
1.27041,-0.3945
1.2804,-0.3947
1.2904,-0.399
1.30039,-0.4056
1.31039,-0.4042
1.32038,-0.4088
1.33038,-0.4008
1.34037,-0.4006
1.35037,-0.4005
1.36036,-0.403
1.37036,-0.3999
1.38037,-0.4001
1.3904,-0.4034
1.40042,-0.4051
1.41045,-0.4124
1.42047,-0.4086
1.4305,-0.4109
1.44053,-0.4016
1.45055,-0.4002
1.46058,-0.3971
1.4706,-0.3913
1.48063,-0.3968
1.49065,-0.3963
1.50068,-0.3997
1.51066,-0.4058
1.52064,-0.4133
1.53062,-0.4122
1.5406,-0.411
1.55058,-0.4063
1.56056,-0.4001
1.57053,-0.4028
1.58051,-0.3934
1.59049,-0.3976
1.60047,-0.4049
1.61045,-0.4039
1.62043,-0.3985
1.63042,-0.4044
1.64043,-0.4026
1.65043,-0.4071
1.66044,-0.3965
1.67044,-0.4075
1.68044,-0.3987
1.69045,-0.3988
1.70045,-0.3943
1.71046,-0.3955
1.72046,-0.3991
1.73047,-0.4046
1.74047,-0.4034
1.75047,-0.4053
1.76045,-0.4025
1.77043,-0.4015
1.78041,-0.4037
1.79039,-0.4021
1.80037,-0.4022
1.81035,-0.3931
1.82033,-0.4045
1.83031,-0.4056
1.84029,-0.4002
1.85026,-0.3948
1.86024,-0.3969
1.87022,-0.4027
