time_s,measured_value
0.00989,-1.451
0.01978,-1.4413
0.02967,-1.4227
0.03957,-1.424
0.04946,-1.3949
0.05935,-1.3887
0.06924,-1.3913
0.07913,-1.4232
0.08902,-1.436
0.09892,-1.4094
0.10881,-1.3972
0.1187,-1.3828
0.12871,-1.3807
0.13883,-1.3818
0.14896,-1.3923
0.15908,-1.37
0.1692,-1.3986
0.17933,-1.3962
0.18945,-1.3636
0.19958,-1.379
0.2097,-1.3812
0.21982,-1.3763
0.22995,-1.3972
0.24007,-1.4052
0.2502,-1.3709
0.26015,-1.3881
0.2701,-1.424
0.28005,-1.4102
0.29,-1.3735
0.29995,-1.3585
0.3099,-1.39
0.31985,-1.3841
0.3298,-1.3781
0.33975,-1.3882
0.3497,-1.3935
0.35965,-1.3887
0.3696,-1.4065
0.37958,-1.4227
0.38957,-1.4247
0.39955,-1.437
0.40954,-1.4557
0.41953,-1.4625
0.42952,-1.4482
0.43951,-1.4249
0.4495,-1.418
0.45949,-1.4245
0.46948,-1.4192
0.47947,-1.4024
0.48945,-1.4118
0.49944,-1.4438
0.50947,-1.4447
0.51949,-1.4452
0.52952,-1.4391
0.53954,-1.4278
0.54957,-1.4435
0.55959,-1.4492
0.56962,-1.4385
0.57964,-1.4339
0.58967,-1.4427
0.59969,-1.4374
0.60971,-1.4256
0.61974,-1.4115
0.62977,-1.42
0.63982,-1.4585
0.64986,-1.4675
0.65991,-1.4522
0.66995,-1.436
0.67999,-1.4304
0.69004,-1.4419
0.70008,-1.4407
0.71012,-1.4197
0.72017,-1.4099
0.73021,-1.4069
0.74025,-1.4259
0.7503,-1.4315
0.76027,-1.4261
0.77023,-1.4438
0.7802,-1.4417
0.79016,-1.4285
0.80013,-1.4386
0.81009,-1.4487
0.82006,-1.4707
0.83003,-1.4574
0.83999,-1.4389
0.84996,-1.4279
0.85992,-1.4194
0.86989,-1.4188
0.87987,-1.4122
0.88986,-1.4006
0.89985,-1.4019
0.90984,-1.4271
0.91983,-1.4254
0.92982,-1.4294
0.93981,-1.4375
0.9498,-1.4281
0.95979,-1.4303
0.96978,-1.4424
0.97977,-1.4291
0.98976,-1.4094
0.99975,-1.4162
1.00971,-1.4315
1.01967,-1.4254
1.02963,-1.4273
1.03958,-1.4267
1.04954,-1.4363
1.0595,-1.4334
1.06946,-1.4469
1.07941,-1.4316
1.08937,-1.4286
1.09933,-1.4351
1.10929,-1.4403
1.11925,-1.4296
1.12924,-1.4192
1.13925,-1.4255
1.14927,-1.4233
1.15928,-1.419
1.1693,-1.4226
1.17931,-1.4196
1.18933,-1.4198
1.19935,-1.4319
1.20936,-1.4193
1.21938,-1.4153
1.22939,-1.4211
1.23941,-1.4429
1.24942,-1.4416
1.25941,-1.4193
1.2694,-1.4114
1.27938,-1.426
1.28937,-1.4291
1.29935,-1.4102
1.30934,-1.4108
1.31932,-1.4125
1.32931,-1.4228
1.33929,-1.4107
1.34927,-1.4108
1.35926,-1.4015
1.36924,-1.4115
1.37929,-1.4267
1.3894,-1.429
1.39951,-1.4313
1.40962,-1.4162
1.41972,-1.4265
1.42983,-1.4319
1.43994,-1.4253
1.45005,-1.4095
1.46015,-1.421
1.47026,-1.429
1.48037,-1.4347
1.49048,-1.4248
1.50058,-1.4199
1.51066,-1.4253
1.52072,-1.439
1.53077,-1.4497
1.54083,-1.4265
1.55089,-1.4395
1.56094,-1.4436
1.571,-1.4226
1.58106,-1.4219
1.59111,-1.4277
1.60117,-1.4245
1.61123,-1.432
1.62128,-1.4155
1.6313,-1.4104
1.64124,-1.4231
1.65118,-1.4404
1.66111,-1.4356
1.67105,-1.4278
1.68099,-1.4125
1.69093,-1.4245
1.70087,-1.4297
1.7108,-1.4214
1.72074,-1.4265
1.73068,-1.4331
1.74062,-1.4299
1.75056,-1.4277
1.76056,-1.426
1.77055,-1.4203
1.78054,-1.4179
1.79054,-1.4368
1.80053,-1.43
1.81053,-1.4146
1.82052,-1.4202
1.83052,-1.4293
1.84051,-1.4274
1.8505,-1.4264
1.8605,-1.409
1.87049,-1.4069
1.88049,-1.4298
1.89049,-1.4346
1.90049,-1.4263
1.91048,-1.431
1.92048,-1.43
