time_s,measured_value
0.00993,-3.7895
0.01986,-3.7962
0.02979,-3.7862
0.03972,-3.7853
0.04965,-3.7788
0.05958,-3.7788
0.06951,-3.7799
0.07944,-3.7879
0.08937,-3.785
0.0993,-3.7953
0.10923,-3.8015
0.11916,-3.8016
0.12914,-3.7964
0.13913,-3.7839
0.14913,-3.7865
0.15912,-3.7843
0.16911,-3.773
0.17911,-3.7799
0.1891,-3.7943
0.19909,-3.7966
0.20909,-3.7963
0.21908,-3.7896
0.22907,-3.7879
0.23907,-3.7855
0.24906,-3.7896
0.25907,-3.7884
0.26908,-3.7857
0.27909,-3.7827
0.28909,-3.7974
0.2991,-3.7829
0.30911,-3.7778
0.31911,-3.7811
0.32912,-3.7696
0.33913,-3.776
0.34913,-3.7897
0.35914,-3.7953
0.36915,-3.7924
0.37913,-3.7911
0.38908,-3.7892
0.39903,-3.78
0.40899,-3.7762
0.41894,-3.7679
0.42889,-3.7711
0.43884,-3.7815
0.44879,-3.7802
0.45874,-3.7975
0.46869,-3.7836
0.47865,-3.7914
0.4886,-3.7821
0.49855,-3.7752
0.50858,-3.7826
0.5186,-3.7719
0.52862,-3.7814
0.53864,-3.7912
0.54867,-3.7965
0.55869,-3.7825
0.56871,-3.7764
0.57874,-3.7734
0.58876,-3.772
0.59878,-3.7747
0.60881,-3.7782
0.61883,-3.7925
0.62885,-3.7878
0.63884,-3.7902
0.64884,-3.7882
0.65884,-3.7723
0.66884,-3.7735
0.67883,-3.7801
0.68883,-3.7778
0.69883,-3.7762
0.70883,-3.7938
0.71882,-3.7933
0.72882,-3.7864
0.73882,-3.7875
0.74882,-3.7767
0.7589,-3.7877
0.76897,-3.7879
0.77905,-3.7847
0.78913,-3.7841
0.7992,-3.7868
0.80928,-3.7864
0.81936,-3.7799
0.82944,-3.7873
0.83951,-3.8001
0.84959,-3.7887
0.85967,-3.7734
0.86974,-3.7737
0.87979,-3.7825
0.88979,-3.7797
0.8998,-3.7743
0.9098,-3.7861
0.91981,-3.7924
0.92982,-3.7808
0.93982,-3.7827
0.94983,-3.7961
0.95983,-3.7932
0.96984,-3.7726
0.97984,-3.768
0.98985,-3.7846
0.99985,-3.7841
1.00982,-3.7729
1.01977,-3.7756
1.02973,-3.7826
1.03969,-3.7945
1.04965,-3.7803
1.05961,-3.7789
1.06957,-3.7804
1.07952,-3.783
1.08948,-3.7777
1.09944,-3.7649
1.1094,-3.7743
1.11936,-3.787
1.12936,-3.7832
1.13942,-3.7813
1.14947,-3.7865
1.15952,-3.7838
1.16957,-3.7849
1.17962,-3.7723
1.18967,-3.7807
1.19972,-3.779
1.20977,-3.7712
1.21983,-3.7705
1.22988,-3.7813
1.23993,-3.7855
1.24998,-3.7816
1.25994,-3.7731
1.26989,-3.792
1.27985,-3.775
1.2898,-3.77
1.29975,-3.7734
1.30971,-3.7887
1.31966,-3.7835
1.32962,-3.7754
1.33957,-3.785
1.34953,-3.7864
1.35948,-3.7854
1.36943,-3.7729
1.37942,-3.7796
1.38943,-3.7825
1.39944,-3.7753
1.40946,-3.7678
1.41947,-3.7875
1.42948,-3.7865
1.43949,-3.7787
1.44951,-3.7754
1.45952,-3.779
1.46953,-3.7739
1.47954,-3.7661
1.48955,-3.7634
1.49957,-3.787
1.5096,-3.782
1.51963,-3.7845
1.52967,-3.7833
1.5397,-3.7766
1.54973,-3.7727
1.55976,-3.7712
1.5698,-3.7711
1.57983,-3.775
1.58986,-3.7776
1.59989,-3.7872
1.60993,-3.7834
1.61996,-3.7744
1.62998,-3.7764
1.63994,-3.7828
1.64991,-3.7721
1.65987,-3.7721
1.66984,-3.7764
1.6798,-3.7796
1.68977,-3.7873
1.69973,-3.7772
1.7097,-3.7785
1.71966,-3.7813
1.72963,-3.7731
1.73959,-3.7795
1.74956,-3.7693
1.75955,-3.7701
1.76953,-3.7814
1.77952,-3.7801
1.78951,-3.7762
1.7995,-3.7877
1.80948,-3.792
1.81947,-3.7809
1.82946,-3.7802
1.83945,-3.7732
1.84943,-3.7672
1.85942,-3.7752
1.86941,-3.7858
1.87945,-3.7905
1.88953,-3.7918
1.89962,-3.7922
1.9097,-3.787
1.91979,-3.7889
1.92988,-3.7751
1.93996,-3.7692
1.95005,-3.7624
1.96013,-3.7619
1.97022,-3.7847
1.9803,-3.7802
1.99039,-3.7883
2.00048,-3.7886
2.01048,-3.7853
2.02047,-3.7805
2.03047,-3.7726
2.04047,-3.7669
2.05047,-3.7662
2.06046,-3.787
2.07046,-3.7809
2.08046,-3.7781
2.09046,-3.7872
2.10045,-3.7788
2.11045,-3.7764
2.12045,-3.7772
2.13045,-3.7725
2.14041,-3.7791
2.15038,-3.7867
2.16034,-3.7839
2.17031,-3.7773
2.18027,-3.7816
2.19024,-3.7692
2.2002,-3.7775
2.21017,-3.7778
2.22014,-3.7742
2.2301,-3.7783
2.24007,-3.7747
2.25003,-3.7785
2.26003,-3.7814
2.27003,-3.7865
2.28003,-3.7867
2.29003,-3.7799
2.30002,-3.7793
2.31002,-3.7767
2.32002,-3.7741
2.33001,-3.7716
2.34001,-3.7723
2.35001,-3.7723
2.36001,-3.7825
2.37,-3.7728
2.38001,-3.7818
2.39001,-3.787
2.40001,-3.7814
2.41001,-3.7684
2.42001,-3.771
2.43001,-3.7766
2.44001,-3.7769
2.45001,-3.7722
2.46001,-3.7742
2.47002,-3.7762
2.48002,-3.7738
2.49002,-3.7829
2.50002,-3.7872
2.51012,-3.7824
2.52021,-3.7823
2.53031,-3.7804
2.5404,-3.7694
2.5505,-3.7686
2.5606,-3.7781
2.57069,-3.7769
2.58079,-3.7757
2.59088,-3.78
2.60098,-3.7935
2.61108,-3.7912
2.62117,-3.7855
2.63117,-3.7697
2.64105,-3.7738
2.65093,-3.7722
2.66082,-3.7631
2.6707,-3.7719
2.68058,-3.7809
2.69047,-3.7883
2.70035,-3.7851
2.71023,-3.7904
2.72012,-3.7909
2.73,-3.7792
2.73989,-3.7729
2.74977,-3.7665
2.75978,-3.7736
2.76979,-3.7712
2.7798,-3.7781
2.78981,-3.7858
2.79982,-3.7882
2.80983,-3.7823
2.81985,-3.7842
2.82986,-3.773
2.83987,-3.7616
2.84988,-3.7708
2.85989,-3.766
2.8699,-3.7775
2.87991,-3.7812
2.88989,-3.7895
2.89988,-3.7872
2.90986,-3.7742
2.91984,-3.7703
2.92982,-3.7665
2.93981,-3.763
2.94979,-3.7746
2.95977,-3.7776
2.96975,-3.7715
2.97974,-3.7768
2.98972,-3.7877
2.9997,-3.7815
3.00978,-3.7832
3.01986,-3.7847
3.02993,-3.782
3.04001,-3.7681
3.05009,-3.7667
3.06016,-3.7679
3.07024,-3.7765
3.08031,-3.7788
3.09039,-3.7784
3.10047,-3.7795
3.11054,-3.7795
3.12062,-3.7735
3.13066,-3.7744
3.14066,-3.7738
3.15067,-3.7738
3.16067,-3.7669
3.17067,-3.7775
3.18068,-3.7853
3.19068,-3.779
3.20068,-3.7737
3.21069,-3.7765
3.22069,-3.7769
3.23069,-3.7746
3.2407,-3.7699
3.2507,-3.7744
3.26081,-3.7766
3.27091,-3.7857
3.28101,-3.7897
3.29112,-3.7854
3.30122,-3.7779
3.31133,-3.7841
3.32143,-3.7786
3.33153,-3.772
3.34164,-3.7749
3.35174,-3.7648
3.36184,-3.7762
3.37195,-3.7693
3.38196,-3.7773
3.39188,-3.7821
3.40181,-3.7817
3.41173,-3.7814
3.42165,-3.7746
3.43157,-3.7786
3.44149,-3.7667
3.45141,-3.77
3.46134,-3.7714
3.47126,-3.774
3.48118,-3.7783
3.4911,-3.7842
3.50102,-3.7886
3.511,-3.7785
3.52098,-3.7788
3.53095,-3.7732
3.54093,-3.7728
3.55091,-3.778
3.56088,-3.7777
3.57086,-3.7812
3.58083,-3.7817
3.59081,-3.7779
3.60079,-3.7775
3.61076,-3.78
3.62074,-3.7822
3.63074,-3.7743
3.64076,-3.7771
3.65077,-3.7742
3.66079,-3.773
3.6708,-3.7718
3.68082,-3.771
3.69083,-3.7731
3.70085,-3.7784
3.71086,-3.786
3.72088,-3.7891
3.73089,-3.7826
3.74091,-3.7784
3.75093,-3.7673
3.7609,-3.7623
3.77087,-3.7702
3.78084,-3.777
3.79081,-3.7825
3.80078,-3.7835
3.81075,-3.7772
3.82072,-3.7782
3.83069,-3.7779
3.84066,-3.7758
3.85063,-3.7713
3.8606,-3.771
3.87057,-3.7777
3.88057,-3.7739
3.89059,-3.765
3.90061,-3.77
3.91063,-3.7721
3.92065,-3.7848
3.93067,-3.7765
3.94069,-3.7816
3.95072,-3.7837
3.96074,-3.7731
3.97076,-3.765
3.98078,-3.7623
3.9908,-3.7677
4.00082,-3.7671
4.01082,-3.7729
4.02082,-3.7844
4.03083,-3.7793
4.04083,-3.7777
4.05083,-3.778
4.06083,-3.7779
4.07083,-3.7708
4.08083,-3.7667
4.09084,-3.7652
4.10084,-3.7668
4.11084,-3.7762
4.12084,-3.7706
4.13088,-3.7863
4.14095,-3.7853
4.15102,-3.7814
4.16109,-3.7692
4.17117,-3.7614
4.18124,-3.762
4.19131,-3.769
4.20138,-3.7766
4.21145,-3.7799
4.22152,-3.7791
4.23159,-3.7684
4.24167,-3.7746
4.25174,-3.7723
4.26171,-3.7598
4.27169,-3.7647
4.28167,-3.7696
4.29164,-3.775
4.30162,-3.7846
4.31159,-3.7878
4.32157,-3.7822
4.33154,-3.7731
4.34152,-3.7688
4.35149,-3.7606
4.36147,-3.7586
4.37144,-3.7712
4.38144,-3.7683
4.39143,-3.7774
4.40141,-3.7811
4.4114,-3.7751
4.42138,-3.7703
4.43137,-3.7716
4.44135,-3.7744
4.45134,-3.7774
4.46132,-3.7653
4.47131,-3.7739
4.48129,-3.764
4.49128,-3.7656
4.50126,-3.7688
4.51128,-3.7683
4.5213,-3.7804
4.53132,-3.7751
4.54134,-3.7789
4.55136,-3.7601
4.56138,-3.7654
4.5714,-3.7588
4.58142,-3.7593
4.59144,-3.77
4.60146,-3.7751
4.61148,-3.7699
4.6215,-3.7723
4.63152,-3.7756
4.64153,-3.7726
4.65153,-3.7694
4.66154,-3.772
4.67155,-3.7745
4.68156,-3.7677
4.69157,-3.7695
4.70158,-3.7744
4.71159,-3.7776
4.7216,-3.7743
4.73161,-3.7688
4.74162,-3.7678
4.75163,-3.7718
4.76163,-3.7696
4.77163,-3.7756
4.78163,-3.772
4.79163,-3.7792
4.80163,-3.7711
4.81163,-3.7766
4.82163,-3.7676
4.83163,-3.7617
4.84163,-3.7708
4.85163,-3.7818
4.86163,-3.7775
4.87163,-3.7745
4.88163,-3.7765
4.89163,-3.7792
4.90162,-3.7771
4.91162,-3.7782
4.92161,-3.765
4.93161,-3.771
4.9416,-3.7681
4.9516,-3.7685
4.9616,-3.7716
4.97159,-3.7704
4.98159,-3.7686
4.99158,-3.7736
5.00158,-3.7733
5.01157,-3.7746
5.02157,-3.7675
5.03156,-3.7671
5.04155,-3.7668
5.05155,-3.777
5.06154,-3.7799
5.07154,-3.7678
5.08153,-3.7766
5.09152,-3.7859
5.10152,-3.7842
5.11151,-3.7708
5.1215,-3.7723
5.1315,-3.7611
5.14149,-3.7602
5.15149,-3.7712
5.16148,-3.7708
5.17148,-3.7834
5.18147,-3.7843
5.19147,-3.7821
