time_s,measured_value
0.00994,-2.3554
0.01989,-2.3554
0.02983,-2.3409
0.03978,-2.3275
0.04972,-2.3395
0.05967,-2.3508
0.06961,-2.3534
0.07956,-2.3423
0.0895,-2.3407
0.09945,-2.3462
0.10939,-2.3543
0.11934,-2.3441
0.12931,-2.3383
0.13931,-2.3407
0.14931,-2.3575
0.15931,-2.3474
0.16931,-2.3314
0.17931,-2.3402
0.18931,-2.3432
0.19931,-2.3564
0.20931,-2.3399
0.21931,-2.3355
0.22931,-2.3445
0.23931,-2.3549
0.24931,-2.3405
0.25932,-2.3285
0.26933,-2.3349
0.27934,-2.3414
0.28935,-2.3523
0.29936,-2.3438
0.30937,-2.3409
0.31938,-2.3446
0.32939,-2.3442
0.3394,-2.3355
0.34941,-2.3292
0.35942,-2.3363
0.36943,-2.3423
0.37942,-2.34
0.38938,-2.3443
0.39934,-2.339
0.4093,-2.3492
0.41926,-2.3514
0.42922,-2.3446
0.43918,-2.3432
0.44914,-2.3408
0.4591,-2.3323
0.46906,-2.334
0.47902,-2.34
0.48898,-2.3339
0.49894,-2.3407
0.50894,-2.341
0.51894,-2.345
0.52894,-2.3502
0.53894,-2.3406
0.54894,-2.3331
0.55894,-2.343
0.56894,-2.3457
0.57894,-2.3492
0.58894,-2.3401
0.59894,-2.3426
0.60893,-2.349
0.61893,-2.3429
0.62895,-2.3369
0.63899,-2.3324
0.64902,-2.3375
0.65906,-2.3461
0.66909,-2.3325
0.67913,-2.3339
0.68916,-2.3276
0.6992,-2.3458
0.70924,-2.3448
0.71927,-2.3412
0.72931,-2.3336
0.73934,-2.3385
0.74938,-2.3467
0.75934,-2.3531
0.76929,-2.3348
0.77925,-2.3356
0.78921,-2.3348
0.79917,-2.3464
0.80912,-2.3425
0.81908,-2.3366
0.82904,-2.3291
0.83899,-2.3472
0.84895,-2.3433
0.85891,-2.3385
0.86887,-2.3403
0.87886,-2.336
0.88885,-2.3416
0.89884,-2.3374
0.90883,-2.3339
0.91882,-2.3311
0.92881,-2.3341
0.9388,-2.3456
0.94879,-2.3389
0.95878,-2.3313
0.96877,-2.3232
0.97876,-2.3324
0.98875,-2.3435
0.99874,-2.3362
1.00873,-2.3214
