time_s,measured_value
0.00991,-1.0722
0.01982,-1.0936
0.02973,-1.095
0.03964,-1.0876
0.04954,-1.086
0.05945,-0.9963
0.06936,-0.9789
0.07927,-0.9988
0.08918,-0.9721
0.09909,-0.9788
0.109,-0.995
0.11891,-0.9646
0.12888,-0.8983
0.1389,-0.8531
0.14892,-0.8241
0.15894,-0.7704
0.16896,-0.7357
0.17898,-0.704
0.189,-0.6816
0.19903,-0.6563
0.20905,-0.6416
0.21907,-0.6369
0.22909,-0.6094
0.23911,-0.7119
0.24913,-0.7246
0.2591,-0.6997
0.26907,-0.6872
0.27904,-0.5979
0.28901,-0.5306
0.29898,-0.5163
0.30895,-0.5388
0.31892,-0.6864
0.32888,-0.8605
0.33885,-1.0275
0.34882,-1.1597
0.35879,-1.2332
0.36876,-1.244
0.37875,-1.2227
0.38874,-1.2051
0.39874,-1.1961
0.40874,-1.1902
0.41874,-1.1591
0.42874,-1.1136
0.43874,-1.1032
0.44873,-1.1057
0.45873,-1.1151
0.46873,-1.153
0.47873,-1.1758
0.48873,-1.1849
0.49873,-1.217
0.50883,-1.2611
0.51893,-1.2776
0.52903,-1.2612
0.53913,-1.2529
0.54923,-1.2487
0.55933,-1.2644
0.56943,-1.2716
0.57953,-1.2853
0.58963,-1.2279
0.59973,-1.154
0.60983,-1.0861
0.61993,-1.0427
0.62999,-1.0073
0.63999,-1.0211
0.64999,-1.0393
0.65999,-1.0477
0.66999,-1.0631
0.67999,-1.0779
0.68999,-1.0712
0.69999,-1.0706
0.70999,-1.0554
0.71999,-1.0199
0.72999,-1.0236
0.73998,-1.0343
0.74998,-1.0801
0.76001,-1.1687
0.77002,-1.1933
0.78004,-1.2288
0.79006,-1.2473
0.80008,-1.2301
0.8101,-1.239
0.82012,-1.2859
0.83014,-1.3164
0.84015,-1.3167
0.85017,-1.3005
0.86019,-1.2995
0.87021,-1.3215
0.88021,-1.3422
0.89018,-1.3799
0.90015,-1.3883
0.91013,-1.3721
0.9201,-1.3872
0.93007,-1.4104
0.94005,-1.4405
0.95002,-1.4585
0.95999,-1.4635
0.96996,-1.4527
0.97994,-1.4524
0.98991,-1.4292
0.99988,-1.4153
1.00987,-1.3979
1.01984,-1.3852
1.02982,-1.3739
1.0398,-1.342
1.04978,-1.3182
1.05976,-1.3131
1.06974,-1.2937
1.07972,-1.3276
1.0897,-1.4319
1.09968,-1.4676
1.10966,-1.5327
1.11964,-1.6136
1.12963,-1.6438
1.13965,-1.7197
1.14966,-1.5688
1.15967,-1.4317
1.16969,-1.3715
1.1797,-1.347
1.18971,-1.2692
1.19973,-1.1558
1.20974,-1.0826
1.21975,-1.0522
1.22977,-1.0405
1.23978,-1.0447
1.24979,-1.0516
1.25977,-1.0618
1.26975,-1.1803
1.27972,-1.2192
1.28969,-1.2108
1.29967,-1.2269
1.30964,-1.2289
1.31962,-1.2094
1.32959,-1.2118
1.33957,-1.2053
1.34954,-1.1469
1.35952,-1.0994
1.36949,-1.1564
1.3795,-1.2007
1.38953,-1.2362
1.39956,-1.2643
1.4096,-1.274
1.41963,-1.2662
1.42967,-1.2596
1.4397,-1.2468
1.44973,-1.2303
1.45977,-1.2196
1.4698,-1.191
1.47983,-1.2069
1.48987,-1.2231
1.4999,-1.2358
