time_s,measured_value
0.0099,0.168
0.01979,0.1803
0.02969,0.1567
0.03959,0.1444
0.04949,0.1487
0.05938,0.1354
0.06928,0.1319
0.07918,0.1393
0.08907,0.1537
0.09897,0.1545
0.10887,0.1624
0.11877,0.1519
0.12874,0.1712
0.13879,0.1647
0.14884,0.1561
0.15888,0.1341
0.16893,0.1306
0.17898,0.1319
0.18902,0.1371
0.19907,0.1545
0.20912,0.1549
0.21916,0.1697
0.22921,0.1659
0.23926,0.1511
0.24931,0.1295
0.2593,0.1255
0.26929,0.1322
0.27929,0.1324
0.28928,0.1412
0.29927,0.1611
0.30927,0.1691
0.31926,0.1692
0.32925,0.1618
0.33925,0.1414
0.34924,0.1425
0.35923,0.126
0.36922,0.1341
0.37917,0.1512
0.38906,0.1699
0.39895,0.1759
0.40884,0.1776
0.41873,0.1789
0.42862,0.1782
0.43851,0.1481
0.4484,0.1364
0.45829,0.1217
0.46818,0.1407
0.47807,0.1578
0.48797,0.1705
0.49786,0.1665
0.50787,0.1636
0.51788,0.1707
0.5279,0.1701
0.53791,0.1566
0.54792,0.1521
0.55794,0.1447
0.56795,0.1436
0.57796,0.1412
0.58798,0.157
0.59799,0.169
0.608,0.1753
0.61802,0.1667
0.62807,0.1665
0.63817,0.149
0.64826,0.1647
0.65835,0.1619
0.66844,0.1543
0.67854,0.141
0.68863,0.1553
0.69872,0.157
0.70881,0.1494
0.71891,0.147
0.729,0.1574
0.73909,0.1493
0.74918,0.1553
0.75912,0.1497
0.76904,0.1494
0.77895,0.1628
0.78887,0.1593
0.79878,0.1533
0.8087,0.152
0.81862,0.163
0.82853,0.1534
0.83845,0.1496
0.84837,0.1511
0.85828,0.1592
0.8682,0.1607
0.8782,0.1552
0.88824,0.1473
0.89829,0.161
0.90834,0.1636
0.91838,0.164
0.92843,0.1626
0.93848,0.1597
0.94852,0.1615
0.95857,0.1581
0.96862,0.1557
0.97866,0.1599
0.98871,0.161
0.99876,0.1553
1.00876,0.1512
1.01876,0.1562
1.02876,0.1549
1.03875,0.1597
1.04875,0.1588
1.05875,0.1554
1.06875,0.1619
1.07875,0.1422
1.08874,0.1459
1.09874,0.148
1.10874,0.1553
1.11874,0.1603
1.12879,0.1621
1.1389,0.1711
1.149,0.1741
1.1591,0.1557
1.1692,0.151
1.17931,0.1399
1.18941,0.136
1.19951,0.1412
1.20961,0.1593
1.21971,0.1629
1.22982,0.1754
1.23992,0.1724
1.25002,0.1577
1.25992,0.1447
1.26981,0.1493
1.27971,0.1392
1.2896,0.1372
1.2995,0.1474
1.30939,0.1643
1.31928,0.1637
1.32918,0.1721
1.33907,0.1666
1.34897,0.155
1.35886,0.1451
1.36876,0.1413
1.37872,0.154
1.38875,0.1598
1.39878,0.1505
1.40881,0.1656
1.41884,0.171
1.42887,0.1578
1.4389,0.1452
