time_s,measured_value
0.00984,-1.9894
0.01968,-1.9833
0.02952,-1.9967
0.03936,-1.9874
0.0492,-1.9865
0.05904,-2.0064
0.06888,-2.0203
0.07872,-2.014
0.08856,-2.0241
0.0984,-2.0275
0.10824,-2.0307
0.11808,-2.0183
0.128,-2.0079
0.13799,-2.0218
0.14799,-2.0313
0.15798,-2.0199
0.16798,-2.0232
0.17798,-2.043
0.18797,-2.0567
0.19797,-2.0611
0.20797,-2.0685
0.21796,-2.0556
0.22796,-2.0518
0.23795,-2.0582
0.24795,-2.0368
0.25795,-2.019
0.26794,-2.0033
0.27793,-2.013
0.28792,-2.042
0.29791,-2.0533
0.30791,-2.0503
0.3179,-2.0421
0.32789,-2.0356
0.33788,-2.023
0.34787,-2.0202
0.35787,-2.007
0.36786,-2.0041
0.37784,-1.9877
0.38781,-1.9682
0.39778,-1.9757
0.40775,-1.9649
0.41773,-1.9498
0.4277,-1.9608
0.43767,-1.9576
0.44764,-1.9522
0.45761,-1.9448
0.46758,-1.9446
0.47755,-1.9265
0.48752,-1.9267
0.49749,-1.9257
0.5075,-1.9135
0.5175,-1.9185
0.5275,-1.9348
0.5375,-1.9437
0.5475,-1.9583
0.5575,-1.9555
0.56751,-1.9596
0.57751,-1.9545
0.58751,-1.9506
0.59751,-1.9516
0.60751,-1.9513
0.61751,-1.9513
0.62753,-1.9502
0.63755,-1.9753
0.64758,-1.9723
0.6576,-1.9581
0.66762,-1.9546
0.67765,-1.9506
0.68767,-1.9622
0.69769,-1.9739
0.70772,-1.9815
0.71774,-1.976
0.72776,-1.9705
0.73779,-1.9562
0.74781,-1.9561
0.75778,-1.9559
0.76774,-1.9663
0.7777,-1.9732
0.78767,-1.9722
0.79763,-1.9763
0.80759,-1.9821
0.81756,-1.9799
0.82752,-1.9862
0.83748,-1.9752
0.84745,-1.9682
0.85741,-1.9685
0.86738,-1.9541
0.87736,-1.9562
0.88736,-1.9567
0.89736,-1.9677
0.90736,-1.9846
0.91736,-1.9751
0.92736,-1.9709
0.93736,-1.9678
0.94736,-1.9672
0.95736,-1.9594
0.96736,-1.9458
0.97736,-1.9354
0.98736,-1.9441
0.99736,-1.9663
1.00739,-1.9766
1.01743,-1.9799
1.02746,-1.975
1.03749,-1.9682
1.04752,-1.9452
1.05755,-1.9193
1.06758,-1.9295
1.07762,-1.954
1.08765,-1.957
1.09768,-1.9527
1.10771,-1.9532
1.11774,-1.9368
1.1278,-1.9432
1.13787,-1.9358
1.14794,-1.9522
1.15802,-1.9476
1.16809,-1.942
1.17817,-1.9482
1.18824,-1.9552
1.19831,-1.9557
1.20839,-1.9518
1.21846,-1.9564
1.22853,-1.9436
1.23861,-1.9404
1.24868,-1.9377
1.25866,-1.9586
1.26863,-1.9625
1.27861,-1.9654
1.28858,-1.968
1.29856,-1.9583
1.30853,-1.9407
1.31851,-1.9437
1.32848,-1.9527
1.33846,-1.9783
1.34843,-1.9723
1.35841,-1.9565
