time_s,measured_value
0.0099,-1.6297
0.0198,-1.6178
0.0297,-1.6182
0.0396,-1.6151
0.04951,-1.6366
0.05941,-1.6562
0.06931,-1.6451
0.07921,-1.6285
0.08911,-1.6289
0.09901,-1.6464
0.10891,-1.6464
0.11881,-1.6432
0.12873,-1.6436
0.13866,-1.6511
0.14859,-1.6697
0.15852,-1.6665
0.16845,-1.6619
0.17838,-1.6636
0.18831,-1.6801
0.19823,-1.6798
0.20816,-1.6956
0.21809,-1.6897
0.22802,-1.6931
0.23795,-1.6912
0.24788,-1.6864
0.25788,-1.6698
0.26789,-1.6506
0.27789,-1.6532
0.28789,-1.6441
0.29789,-1.6278
0.30789,-1.6322
0.31789,-1.6482
0.32789,-1.6647
0.3379,-1.6658
0.3479,-1.6627
0.3579,-1.6543
0.3679,-1.6572
0.37789,-1.6572
0.38786,-1.6627
0.39782,-1.6561
0.40779,-1.6582
0.41776,-1.6575
0.42772,-1.6726
0.43769,-1.678
0.44766,-1.6463
0.45762,-1.6353
0.46759,-1.6486
0.47756,-1.6481
0.48752,-1.6824
0.49749,-1.6825
0.50753,-1.7112
0.51756,-1.7153
0.52759,-1.7162
0.53763,-1.6998
0.54766,-1.6665
0.55769,-1.6344
0.56772,-1.6244
0.57776,-1.611
0.58779,-1.5829
0.59782,-1.5858
0.60785,-1.6227
0.61789,-1.6571
0.6279,-1.6987
0.6379,-1.7086
0.64789,-1.7058
0.65789,-1.7047
0.66788,-1.6911
0.67788,-1.6867
0.68787,-1.688
0.69787,-1.6942
0.70786,-1.6931
0.71785,-1.6747
0.72785,-1.6566
0.73784,-1.6521
0.74784,-1.6648
0.75791,-1.663
0.76798,-1.6757
0.77805,-1.6793
0.78812,-1.6931
0.79819,-1.6968
0.80827,-1.6987
0.81834,-1.6877
0.82841,-1.6897
0.83848,-1.7019
0.84855,-1.7093
0.85862,-1.7174
0.86869,-1.7121
0.87873,-1.7071
0.88873,-1.6906
0.89873,-1.6714
0.90873,-1.6617
0.91873,-1.6562
0.92873,-1.6666
0.93873,-1.6771
0.94873,-1.6624
0.95873,-1.6653
0.96873,-1.6806
0.97873,-1.701
0.98873,-1.7212
0.99873,-1.7089
1.00873,-1.6984
1.01873,-1.7172
1.02873,-1.7229
1.03872,-1.7159
1.04872,-1.7003
1.05872,-1.6692
1.06872,-1.673
1.07872,-1.6773
1.08872,-1.6695
1.09871,-1.6754
1.10871,-1.691
1.11871,-1.7099
1.12871,-1.7465
1.13872,-1.7443
1.14872,-1.7097
1.15872,-1.7073
1.16872,-1.7222
1.17872,-1.7045
1.18873,-1.6893
1.19873,-1.6758
1.20873,-1.6855
1.21873,-1.6801
1.22873,-1.6871
1.23874,-1.6894
1.24874,-1.6931
1.25871,-1.7174
1.26867,-1.7137
1.27864,-1.7144
1.28861,-1.6998
1.29857,-1.6927
1.30854,-1.7105
1.3185,-1.7062
1.32847,-1.686
1.33844,-1.6768
1.3484,-1.6886
1.35837,-1.7035
1.36833,-1.7102
1.37831,-1.6984
1.3883,-1.7083
1.39828,-1.7192
1.40827,-1.7178
1.41826,-1.7182
1.42824,-1.6992
1.43823,-1.695
1.44821,-1.7027
1.4582,-1.701
1.46818,-1.7024
1.47817,-1.7074
1.48815,-1.7265
1.49814,-1.7294
1.50819,-1.7345
1.51825,-1.7296
1.5283,-1.7278
1.53835,-1.7387
1.5484,-1.7527
1.55845,-1.7345
1.56851,-1.7272
1.57856,-1.7323
1.58861,-1.747
1.59866,-1.7517
1.60872,-1.7336
1.61877,-1.7314
1.62877,-1.7372
1.63872,-1.75
1.64866,-1.743
1.65861,-1.7381
1.66855,-1.7465
1.6785,-1.7589
1.68845,-1.7713
1.69839,-1.7585
1.70834,-1.7303
1.71829,-1.7292
1.72823,-1.7315
1.73818,-1.7368
1.74812,-1.7347
1.75812,-1.7303
1.76812,-1.747
1.77812,-1.7541
1.78811,-1.7484
1.79811,-1.7426
1.80811,-1.7428
1.81811,-1.7563
1.8281,-1.7381
1.8381,-1.7327
1.8481,-1.7236
1.85809,-1.7162
1.86809,-1.7107
1.87814,-1.7056
1.88822,-1.6862
1.89831,-1.6902
1.90839,-1.6992
1.91848,-1.696
1.92856,-1.6899
1.93865,-1.6681
1.94873,-1.6633
1.95882,-1.6729
1.9689,-1.6728
1.97899,-1.662
1.98907,-1.663
1.99916,-1.694
2.00915,-1.6994
2.01914,-1.6917
2.02913,-1.6939
2.03912,-1.6901
2.04911,-1.6944
2.0591,-1.6824
2.06909,-1.6594
2.07908,-1.6456
2.08907,-1.6525
2.09906,-1.6878
2.10905,-1.685
2.11904,-1.686
2.12904,-1.6849
2.13904,-1.6967
2.14904,-1.7098
2.15904,-1.6947
2.16904,-1.6744
2.17904,-1.6627
2.18904,-1.6791
2.19904,-1.6819
2.20904,-1.6725
2.21904,-1.668
2.22904,-1.6705
2.23904,-1.6913
2.24904,-1.6862
2.25904,-1.6911
2.26904,-1.6928
2.27903,-1.6839
2.28903,-1.6962
2.29903,-1.6949
2.30902,-1.6918
2.31902,-1.6845
2.32902,-1.7012
2.33901,-1.7005
2.34901,-1.6942
2.35901,-1.6875
2.369,-1.6913
2.379,-1.7047
2.389,-1.6921
2.399,-1.6859
2.409,-1.6828
2.419,-1.7041
2.429,-1.6978
2.43899,-1.6984
2.44899,-1.6999
2.45899,-1.7043
2.46899,-1.7104
2.47899,-1.7077
2.48899,-1.6932
2.49899,-1.6784
2.509,-1.692
2.51901,-1.7052
2.52901,-1.7093
2.53902,-1.7017
2.54903,-1.7084
2.55904,-1.7255
2.56904,-1.7297
2.57905,-1.7223
2.58906,-1.7033
2.59906,-1.6857
2.60907,-1.6982
2.61908,-1.7091
2.6291,-1.7043
2.63909,-1.7011
2.64908,-1.7182
2.65907,-1.7332
2.66907,-1.738
2.67906,-1.7145
2.68905,-1.7107
2.69904,-1.7177
2.70904,-1.7211
2.71903,-1.7183
2.72902,-1.7108
2.73901,-1.7205
2.74901,-1.7269
2.75901,-1.7171
2.76901,-1.7145
2.77901,-1.7144
2.78901,-1.7272
2.79901,-1.7362
2.80901,-1.7193
2.81902,-1.7227
2.82902,-1.7123
2.83902,-1.7166
2.84902,-1.7304
2.85902,-1.7275
2.86902,-1.7255
2.87901,-1.7366
2.88898,-1.7479
2.89895,-1.742
2.90893,-1.7235
2.9189,-1.6968
2.92887,-1.7062
2.93884,-1.7185
2.94881,-1.7206
2.95879,-1.7311
2.96876,-1.7313
2.97873,-1.7376
2.9887,-1.7298
2.99868,-1.7168
3.00876,-1.706
3.01883,-1.7175
3.02891,-1.7357
3.03898,-1.7259
3.04906,-1.7161
3.05914,-1.7148
3.06921,-1.7305
3.07929,-1.7367
3.08937,-1.7246
3.09944,-1.7044
3.10952,-1.712
3.11959,-1.7388
3.12964,-1.7361
3.13964,-1.7113
3.14964,-1.71
3.15965,-1.7176
3.16965,-1.719
3.17965,-1.7321
3.18965,-1.7227
3.19966,-1.7234
3.20966,-1.7279
3.21966,-1.7294
3.22967,-1.7235
3.23967,-1.7114
3.24967,-1.7164
3.2597,-1.7373
3.26973,-1.7293
3.27976,-1.7246
3.28979,-1.7166
3.29983,-1.726
3.30986,-1.7368
3.31989,-1.7377
3.32992,-1.7208
3.33995,-1.7189
3.34998,-1.72
3.36001,-1.7254
3.37004,-1.7109
3.38003,-1.7089
3.38999,-1.7187
3.39995,-1.7351
3.40991,-1.7379
3.41987,-1.7245
3.42984,-1.7219
3.4398,-1.7234
3.44976,-1.7156
3.45972,-1.7129
3.46968,-1.7057
3.47964,-1.7061
3.4896,-1.7117
3.49956,-1.7242
3.50958,-1.7319
3.5196,-1.7212
3.52961,-1.7273
3.53963,-1.7336
3.54965,-1.7305
3.55967,-1.7207
3.56969,-1.7212
3.57971,-1.7255
3.58973,-1.7243
3.59974,-1.7132
3.60976,-1.6944
3.61978,-1.7042
3.62983,-1.7172
3.6399,-1.711
3.64997,-1.7168
3.66004,-1.7163
3.67011,-1.7357
3.68018,-1.7337
3.69025,-1.7292
3.70032,-1.7172
3.71039,-1.7049
3.72046,-1.7177
3.73053,-1.7051
3.74059,-1.7032
3.75066,-1.7002
3.7606,-1.7069
3.77054,-1.7242
3.78048,-1.7292
3.79042,-1.7193
3.80035,-1.7141
3.81029,-1.7131
3.82023,-1.7115
3.83016,-1.7092
3.8401,-1.7035
3.85004,-1.6948
3.85998,-1.7084
3.86991,-1.7046
3.87997,-1.7088
3.89013,-1.7066
3.90029,-1.7218
3.91046,-1.731
3.92062,-1.7197
3.93078,-1.7146
3.94095,-1.7065
3.95111,-1.7013
3.96127,-1.7114
3.97144,-1.6989
3.9816,-1.6942
3.99176,-1.6851
4.00193,-1.7065
4.01176,-1.6988
4.02159,-1.7029
4.03142,-1.7162
4.04125,-1.7142
4.05108,-1.7162
4.06091,-1.7085
4.07074,-1.7007
4.08057,-1.6969
4.09039,-1.708
4.10022,-1.7107
4.11005,-1.6893
4.11988,-1.6937
4.12983,-1.687
4.13988,-1.7094
4.14992,-1.7151
4.15997,-1.716
4.17002,-1.7105
4.18007,-1.7126
4.19012,-1.7132
4.20017,-1.7036
4.21022,-1.7011
4.22027,-1.7021
4.23032,-1.7078
4.24036,-1.7141
4.25041,-1.7084
4.26041,-1.7109
4.2704,-1.7125
4.2804,-1.7269
4.29039,-1.7129
4.30039,-1.7056
4.31038,-1.7096
4.32037,-1.7122
4.33037,-1.7085
4.34036,-1.7144
4.35035,-1.7038
4.36035,-1.7099
4.37034,-1.7166
4.38035,-1.7178
4.39038,-1.7118
4.4004,-1.7028
4.41043,-1.7053
4.42046,-1.7063
4.43048,-1.694
4.44051,-1.6851
4.45053,-1.691
4.46056,-1.7027
4.47058,-1.7104
4.48061,-1.7074
4.49064,-1.701
4.50066,-1.7168
