time_s,measured_value
0,9.6342
0.10096,4.8311
0.19947,4.2361
0.29968,7.0067
0.40048,13.9392
0.49942,20.9976
0.60053,27.3666
0.70114,25.9104
0.7998,23.0035
0.89996,24.4231
1.0005,23.3148
1.10027,27.2336
1.20061,18.3195
1.30133,13.3074
1.39978,23.452
1.50125,27.4892
1.59975,25.3416
1.70011,20.1448
1.80009,25.7091
1.90073,30.7559
2.00058,34.1413
2.09976,29.2082
2.2013,25.3824
2.29981,29.7393
2.39972,29.7732
2.50043,30.2407
2.60121,18.7998
2.70101,18.6781
2.8012,21.9027
2.9013,23.6996
3.00032,24.1788
3.09977,17.4139
3.20008,19.5911
3.29951,20.7812
3.4002,21.3372
3.50088,27.0357
3.60017,22.0311
3.70123,26.212
3.8009,18.06
3.90069,13.868
3.99966,16.662
4.10009,15.201
4.20131,20.4374
4.29962,17.2972
4.40118,18.3594
4.50033,17.3295
4.60109,14.9791
4.70051,22.7715
4.79945,15.7237
4.89976,8.133
5.00081,6.5759
5.10076,3.8275
5.20132,2.5282
5.30085,2.2937
5.40066,2.3809
5.5006,2.4741
5.60127,5.9182
5.7003,7.3511
5.80044,4.343
5.90085,3.7267
5.9996,3.9084
6.09977,2.9227
6.20116,3.6836
6.29967,2.5889
6.39974,1.4024
6.50084,1.6144
6.60107,1.6871
6.69999,2.4183
6.80029,2.8588
6.90001,3.9009
7.0014,4.6177
7.09962,3.9636
7.20092,4.2967
7.29939,3.2184
7.39987,2.1391
7.50134,1.2104
7.60034,9.0549
7.70107,8.3207
7.8,6.0204
7.90048,11.6109
8.00102,12.1727
8.10015,13.1889
8.20193,7.0872
8.30134,14.4716
8.40032,23.6782
8.50029,26.3669
8.59952,15.9011
8.70011,13.5273
8.80133,29.891
8.90067,17.2147
8.9998,5.6952
9.09983,2.6377
9.20075,2.3954
9.3002,4.9252
9.4006,7.5521
9.50005,7.144
9.59968,11.119
9.69984,11.7064
9.80054,14.7257
9.89963,14.7059
10.00116,17.738
10.10012,28.1357
10.19952,27.9697
10.3003,13.4427
10.40035,12.487
10.50027,10.615
10.6012,8.6892
10.69983,5.4481
10.80134,8.6858
10.89947,3.7415
11.00037,18.6777
11.10069,10.5954
11.2003,6.41
11.29997,15.2546
11.40124,27.719
11.50071,21.9485
11.59952,15.818
11.70118,20.1601
11.79951,25.8794
11.90065,26.815
12.00127,17.3376
12.10084,15.8705
12.19998,22.3064
12.30068,25.0668
12.39936,21.0926
12.50041,17.1795
12.60058,20.6775
12.69995,8.365
12.79949,35.5254
12.90076,17.0935
13.00002,9.9066
13.1004,21.328
13.20104,19.3946
13.29983,11.7341
13.40033,3.2397
13.50008,1.3492
13.59964,1.2913
13.70031,1.2494
13.80008,1.2099
13.89974,1.2807
13.99962,1.3207
14.10061,1.4732
14.20096,1.3649
14.29945,1.3438
14.40071,1.3437
14.50056,1.3321
14.60104,1.2716
14.70117,1.291
14.80074,1.3029
14.90079,1.2978
15.00065,1.2607
15.0997,1.2748
15.19986,1.2945
15.30044,1.3492
15.40095,1.4255
15.49994,1.3857
15.59998,1.3615
15.7007,1.382
15.80004,1.5126
15.9009,1.5956
16.00076,1.5482
16.10077,1.5443
16.20034,1.5789
16.30084,2.0101
16.40026,2.0184
16.50049,1.6399
