time_s,measured_value
0,1.5844
0.10082,1.615
0.2002,2.8785
0.30054,1.3591
0.39972,1.1911
0.49984,1.1636
0.60093,1.3412
0.69937,1.9301
0.80047,1.3918
0.90096,1.4198
1.00046,3.3437
1.10026,4.5953
1.20019,3.2847
1.30039,3.931
1.39938,3.349
1.49919,2.3865
1.60463,0.834
1.70065,0.0075
1.79947,0.0093
1.90087,-0.0209
2.0002,-0.0284
2.10046,-0.0636
2.20046,-0.0799
2.29933,-0.0769
2.40044,-0.0197
2.49985,-0.0221
2.6015,-0.0344
2.70005,-0.049
2.80124,0.3435
2.90113,1.2361
2.99954,0.9984
3.09947,0.4593
3.19981,0.7896
3.3001,0.7896
3.40028,0.2736
3.49925,0.6418
3.60078,2.7994
3.70054,4.1162
3.80027,5.1745
3.90041,5.5285
3.99981,6.7512
4.10024,7.1584
4.20029,7.5684
4.30091,8.0851
4.39934,7.3422
4.49993,6.4698
4.60027,6.3035
4.70138,10.3207
4.79963,11.5409
4.89921,9.2381
4.99966,12.2306
5.10038,12.6232
5.20016,11.9731
5.30026,12.2486
5.40025,13.8913
5.49987,14.5362
5.59935,14.5015
5.7003,17.6965
5.79934,19.0675
5.89926,20.6027
6.0009,21.8491
6.09941,23.57
6.19946,25.4048
6.30042,25.7085
6.40011,24.3792
6.49984,14.3205
6.60083,3.6088
6.70048,3.8346
6.80018,2.6337
6.89983,2.2693
7.00023,2.1673
7.09937,3.8653
7.20119,3.5381
7.30001,3.2993
7.39994,3.3386
7.50012,2.8637
7.60041,3.2655
7.69922,2.6734
7.79979,1.9489
7.90086,2.0934
7.9995,1.6656
8.10006,2.1426
8.20071,4.5552
8.30038,6.4093
8.4002,7.6156
8.50025,10.483
8.60101,10.9593
8.70101,13.8873
8.7993,16.4845
8.90118,16.2447
9.00106,17.0798
9.10096,18.1711
9.1992,19.2288
9.30022,19.9717
9.40096,24.2811
9.50002,24.0851
9.59981,25.0985
9.69931,27.8889
9.80019,28.8097
9.89954,27.3612
10.00009,29.1696
10.09971,28.9279
10.19964,17.2432
10.29962,4.4085
10.40047,3.6063
10.49946,2.8897
10.60103,2.3169
10.70015,1.7575
10.79965,0.6275
10.8998,0.2735
10.99952,1.2524
11.10193,1.1593
11.20102,1.8791
11.3011,1.7804
11.40021,2.4624
11.49973,3.2692
11.5993,2.4669
11.70026,1.4909
11.7993,1.2279
11.89951,1.2457
12.00053,2.0245
12.10085,2.2568
12.19951,1.3655
12.30097,0.5898
12.39977,1.8534
12.49989,1.208
12.59952,1.7457
12.70059,2.3235
12.80038,1.8278
12.90065,1.7541
13.00028,2.294
13.10086,2.1189
13.20049,1.3833
13.30035,0.5814
13.40122,-0.065
13.49926,-0.0587
13.60083,-0.0681
13.70069,-0.0811
13.80004,-0.0781
13.90046,-0.0497
14.0008,1.684
14.09957,4.4511
14.19928,5.2021
14.30114,7.1375
14.40029,6.7637
14.49944,5.6659
14.60068,3.4459
14.69975,4.775
14.79972,5.7378
14.90078,5.1601
15.00111,5.8095
15.1,6.9974
15.20002,10.1207
15.30077,7.1463
15.39942,3.1218
15.5003,2.0477
15.59998,4.155
15.70045,4.5063
15.79962,2.9156
15.89933,3.7219
15.9998,3.2756
16.10076,4.3699
16.20093,5.2133
16.2996,6.7136
16.40019,8.3306
16.50014,8.9993
16.60111,13.0139
16.70044,19.7727
16.79927,21.1635
16.90069,25.1385
17.0005,33.7125
17.10012,28.0222
17.20036,28.8297
17.30102,31.0534
17.40079,28.4198
17.49929,12.0525
17.60036,2.9555
17.6999,0.3963
17.80023,1.6506
17.90106,9.3787
18.00084,10.1492
18.1009,12.4629
18.201,15.1428
18.29999,17.2538
18.4003,15.413
18.50017,17.5649
18.59976,18.2404
18.69924,21.8546
18.80109,25.1937
18.90105,26.2262
19.00112,25.5095
19.09993,25.6662
19.1997,25.821
19.29997,20.224
19.40048,17.6929
19.50073,23.4581
19.59962,27.68
19.69966,31.6989
19.80032,32.1792
19.9,25.7373
20.0006,27.3838
20.10025,26.7667
20.19982,12.1447
20.30028,2.0424
20.40004,1.0924
20.5011,2.4923
20.60002,5.5726
20.70049,13.7286
20.80005,20.6209
20.89976,22.4981
20.9999,25.1687
21.10114,26.7698
21.19989,22.3453
21.30011,21.6505
21.39961,20.602
21.50007,18.5481
21.60029,16.1882
21.69916,13.6461
21.80045,6.804
21.9003,3.7288
22.00018,4.6734
22.0992,2.8263
22.19981,2.6034
22.29923,2.231
22.3995,2.3637
22.50046,1.1164
22.60034,1.0555
