time_s,measured_value
0,3.8508
0.09937,6.1504
0.20041,4.7766
0.30089,6.7557
0.40097,6.8513
0.49953,7.0044
0.59954,8.0241
0.70111,7.5264
0.80028,7.0885
0.90099,4.9861
0.99975,3.2424
1.10049,8.2315
1.19973,3.4662
1.29971,1.6265
1.40004,3.2104
1.50027,3.1937
1.60071,1.058
1.6993,-1.0102
1.80066,-0.3968
1.89971,0.5496
2.00045,1.9723
2.09971,0.1378
2.20012,1.1751
2.3002,3.1533
2.40031,9.5175
2.49966,5.4505
2.60083,1.2636
2.69964,-1.1045
2.79969,4.2872
2.89907,8.8533
3.00028,11.7972
3.09969,19.3147
3.19992,14.2965
3.30029,6.6507
3.40006,3.8438
3.50066,2.6048
3.60039,3.8562
3.69943,8.0173
3.79912,9.4025
3.8998,8.4948
4.00033,9.5621
4.10057,10.5076
4.19986,15.6378
4.29925,13.8325
4.40026,11.7518
4.50045,5.2565
4.60025,4.6463
4.69941,0.732
4.79979,-0.7192
4.90026,5.6541
4.99918,9.5612
5.0991,10.4487
5.19974,7.0394
5.29964,7.7699
5.39919,4.6796
5.49916,2.4993
5.59988,-1.7003
5.69925,-1.5385
5.79993,-1.6562
5.90106,-1.2186
5.99986,0.8544
6.10108,1.7146
6.19935,1.8124
6.29919,-1.1448
6.39997,-1.1924
6.50074,-1.7901
6.60022,1.0989
6.70019,3.8204
6.79923,3.8864
6.89958,0.5913
7.00075,0.1357
7.09998,3.1262
7.20091,5.5415
7.29913,7.5999
7.39987,10.4866
7.50018,8.6752
7.59926,3.327
7.70006,8.3935
7.80096,7.349
7.90003,7.4796
8.00084,0.8735
8.09931,-1.6999
8.20022,-1.689
8.30009,-1.6693
8.4007,-1.6561
8.49942,-1.6776
8.60075,-1.6716
8.70096,-1.6477
8.80062,-1.6381
8.89998,-1.6421
9.00098,-1.6711
9.10028,-1.6676
9.19946,-1.6335
9.30034,-1.6985
9.39946,-1.7563
9.50024,-1.7759
9.60001,-1.4837
9.70095,-1.7547
9.80099,-1.6757
9.8997,-1.6559
10.0001,-1.7481
10.09955,-1.6738
10.20026,-1.6012
10.29928,-1.6484
10.40091,-1.0297
10.5001,0.0621
10.60087,0.4773
10.70092,0.532
10.79943,0.2895
10.89972,-0.4616
11.00026,-1.0874
11.09907,-0.5836
11.20063,-0.4291
11.29922,-1.6955
11.40084,-1.7057
11.4993,-0.8893
11.59913,0.1481
11.70046,-0.6108
11.8,-1.4364
11.90074,-1.6601
12.00039,-1.7012
12.10025,-1.1372
12.20047,-0.554
12.3001,3.4882
12.40082,4.9122
12.50047,5.4798
12.60058,7.8233
12.69923,10.2172
12.8,10.1566
12.89909,4.8717
12.99999,5.4424
13.10032,-1.675
13.19943,-1.7456
13.30095,-1.6272
13.3997,1.8637
13.49985,13.5083
13.60091,12.8182
13.69976,11.0324
13.79942,6.5815
13.90042,2.266
13.99931,0.6249
14.09946,6.7277
14.19908,6.7767
14.30044,12.6478
14.40093,14.2254
14.50091,13.0036
14.60075,13.6642
14.69966,10.5432
14.80079,10.211
14.8996,9.051
14.99958,9.4622
15.09915,8.7817
15.1998,8.8118
15.30065,11.1274
15.40043,11.9587
15.49992,19.4601
15.60081,19.308
15.69908,20.1197
15.80007,14.0108
15.90029,15.417
16.0002,9.0701
16.10061,7.3098
16.19948,1.8153
16.30107,-1.71
16.40055,-1.6782
16.49916,-1.5487
16.59929,-0.1808
16.69952,0.9953
16.80003,1.1063
16.8992,-0.0886
17.00099,-1.732
17.10087,-1.5837
17.20051,-1.631
17.29963,-1.7843
17.40095,-1.8117
17.49969,-0.5027
17.60005,2.6844
17.70086,3.3429
17.79937,0.0042
17.90002,-1.8151
18.001,-0.0503
18.09966,-0.1697
18.19915,-1.6484
18.30043,-1.597
18.3993,-1.6857
18.49966,-1.7168
18.60067,-1.6412
18.70087,1.554
18.80006,2.1944
18.90013,2.6861
19.00025,3.5436
19.10065,2.5638
19.20108,-1.5309
19.30016,-1.7591
19.40021,-1.8157
19.50002,-1.837
19.60068,1.5875
19.7004,2.561
19.80039,3.8753
19.90021,3.9518
20.00038,3.5657
20.10033,3.4867
20.19926,1.5155
20.29921,4.269
20.40046,4.9993
20.50062,7.4564
20.5999,11.8855
20.70027,10.9035
20.79962,8.8526
20.89947,8.7495
21.00079,9.0748
21.10073,3.1217
21.20094,0.79
21.30015,0.8356
21.4002,0.423
21.50091,5.0912
21.59968,10.7874
